"STATION","NAME","DATE","AWND","PRCP","SNOW","SNWD","TMAX","TMIN","WT01","WT02","WT03","WT04","WT05","WT08","WT09","WT13","WT14","WT16","WT18","WT22"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-01-30","1.79","0.00","0.0","0.0","47","34","    1","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-01-31","4.25","0.00","0.0","0.0","45","38","    1","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-02-01","5.82","0.06","0.0","0.0","49","40","    1","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-02-02","8.95","0.29","0.0","0.0","52","41","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-02-03","4.25","0.05","0.0","0.0","50","42","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-02-04","3.80","0.33","0.0","0.0","51","40","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-02-05","10.29","1.03","0.0","0.0","56","47","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-02-06","10.07","0.68","0.0","0.0","58","50","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-02-07","10.29","0.93","0.0","0.0","54","49","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-02-08","8.72","0.14","0.0","0.0","59","47","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-02-09","5.59","0.24","0.0","0.0","56","47","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-02-10","8.95","0.01","0.0","0.0","55","47","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-02-11","2.24","0.00","0.0","0.0","55","42","    1","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-02-12","4.70","0.04","0.0","0.0","62","49",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-02-13","3.80","0.00","0.0","0.0","60","44","    1","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-02-14","6.49","0.01","0.0","0.0","58","44","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-02-15","10.74","0.00","0.0","0.0","54","39",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-02-16","14.76","0.00","0.0","0.0","59","42","    1","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-02-17","8.95","0.00","0.0","0.0","61","40",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-02-18","5.82","0.00","0.0","0.0","54","40",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-02-19","4.92","0.18","0.0","0.0","51","47","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-02-20","2.01","0.03","0.0","0.0","52","45","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-02-21","10.07","0.00","0.0","0.0","54","42",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-02-22","9.40","0.00","0.0","0.0","53","38",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-02-23","3.13","0.00","0.0","0.0","55","33",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-02-24","3.36","0.00","0.0","0.0","52","36",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-02-25","2.24","0.16","0.0","0.0","50","44","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-02-26","3.13","0.37","0.0","0.0","53","46","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-02-27","8.95","0.72","0.0","0.0","50","44","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-02-28","11.41","0.00","0.0","0.0","54","38",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-03-01","4.92","0.00","0.0","0.0","52","34",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-03-02","10.74","0.00","0.0","0.0","52","40",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-03-03","4.70","0.00","0.0","0.0","51","32",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-03-04","4.03","0.00","0.0","0.0","55","31",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-03-05","2.91","0.00","0.0","0.0","56","37",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-03-06","3.13","0.00","0.0","0.0","59","38",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-03-07","6.04","0.00","0.0","0.0","62","39","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-03-08","3.80","0.00","0.0","0.0","63","39","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-03-09","4.03","0.00","0.0","0.0","58","40","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-03-10","5.82","0.03","0.0","0.0","56","41","    1","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-03-11","6.93","0.10","0.0","0.0","58","48","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-03-12","7.16","0.00","0.0","0.0","64","49",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-03-13","4.92","0.08","0.0","0.0","63","46",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-03-14","8.50","0.67","0.0","0.0","57","49","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-03-15","9.40","2.20","0.0","0.0","51","43","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-03-16","6.71","0.04","0.0","0.0","57","43","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-03-17","5.82","0.03","0.0","0.0","56","40",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-03-18","5.59","0.00","0.0","0.0","60","45",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-03-19","4.25","0.00","0.0","0.0","60","47",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-03-20","4.25","0.16","0.0","0.0","57","48",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-03-21","10.51","0.15","0.0","0.0","56","47","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-03-22","5.14","0.04","0.0","0.0","53","43",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-03-23","6.26","0.32","0.0","0.0","52","42","    1","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-03-24","8.72","0.30","0.0","0.0","55","43","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-03-25","9.84","0.20","0.0","0.0","58","45","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-03-26","4.92","0.00","0.0","0.0","69","50",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-03-27","8.95","0.04","0.0","0.0","65","48","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-03-28","12.75","0.00","0.0","0.0","60","49",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-03-29","6.71","0.00","0.0","0.0","60","48",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-03-30","6.49","0.07","0.0","0.0","64","51","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-03-31","9.40","0.04","0.0","0.0","55","43","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-04-01","7.16","0.20","0.0","0.0","55","42","    1",,"    1",,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-04-02","5.37","0.00","0.0","0.0","56","42",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-04-03","8.05","0.06","0.0","0.0","52","41","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-04-04","3.80","0.00","0.0","0.0","55","39",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-04-05","5.37","0.00","0.0","0.0","62","37",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-04-06","7.83","0.04","0.0","0.0","57","44",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-04-07","8.72","0.02","0.0","0.0","58","44",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-04-08","3.80","0.00","0.0","0.0","63","43",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-04-09","5.14","0.00","0.0","0.0","63","43",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-04-10","10.29","0.43","0.0","0.0","57","46","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-04-11","14.54","0.00","0.0","0.0","53","42",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-04-12","8.05","0.00","0.0","0.0","56","42",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-04-13","8.05","0.55","0.0","0.0","53","39","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-04-14","7.38","0.13","0.0","0.0","53","37",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-04-15","5.37","0.00","0.0","0.0","57","38",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-04-16","6.93","0.00","0.0","0.0","64","39",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-04-17","8.05","0.00","0.0","0.0","66","43",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-04-18","8.72","0.00","0.0","0.0","66","47",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-04-19","8.05","0.00","0.0","0.0","70","47",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-04-20","5.82","0.00","0.0","0.0","73","46",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-04-21","7.61","0.22","0.0","0.0","63","44","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-04-22","5.14","0.00","0.0","0.0","60","41",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-04-23","9.17","0.12","0.0","0.0","54","44","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-04-24","11.18","0.13","0.0","0.0","54","43","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-04-25","6.71","0.05","0.0","0.0","56","42","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-04-26","6.04","0.00","0.0","0.0","60","40","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-04-27","5.14","0.01","0.0","0.0","77","51","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-04-28","9.62","0.07","0.0","0.0","60","48","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-04-29","10.51","0.00","0.0","0.0","61","45",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-04-30","4.70","0.00","0.0","0.0","63","46",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-05-01","8.28","0.00","0.0","0.0","65","48",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-05-02","8.28","0.00","0.0","0.0","65","46",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-05-03","5.82","0.00","0.0","0.0","69","46",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-05-04","11.63","0.00","0.0","0.0","63","45",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-05-05","11.41","0.24","0.0","0.0","58","45","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-05-06","5.82","0.00","0.0","0.0","62","45","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-05-07","6.71","0.00","0.0","0.0","69","43",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-05-08","6.71","0.00","0.0","0.0","75","47",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-05-09","5.82","0.00","0.0","0.0","80","49",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-05-10","6.26","0.00","0.0","0.0","67","52",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-05-11","5.59","0.00","0.0","0.0","57","50","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-05-12","7.38","0.17","0.0","0.0","60","51","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-05-13","6.26","0.16","0.0","0.0","54","50","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-05-14","4.47","0.01","0.0","0.0","64","49","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-05-15","6.26","0.00","0.0","0.0","68","49","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-05-16","6.71","0.00","0.0","0.0","60","52",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-05-17","4.70","0.00","0.0","0.0","67","51",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-05-18","6.71","0.00","0.0","0.0","78","54",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-05-19","5.82","0.00","0.0","0.0","71","53",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-05-20","4.03","0.00","0.0","0.0","74","51","    1","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-05-21","4.70","0.00","0.0","0.0","78","53",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-05-22","8.28","0.00","0.0","0.0","62","53",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-05-23","5.82","0.00","0.0","0.0","61","53",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-05-24","6.04","0.00","0.0","0.0","64","52",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-05-25","6.04","0.00","0.0","0.0","60","52",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-05-26","4.70","0.00","0.0","0.0","71","53",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-05-27","4.03","0.00","0.0","0.0","76","53",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-05-28","4.70","0.00","0.0","0.0","82","54",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-05-29","5.59","0.00","0.0","0.0","79","55",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-05-30","5.59","0.00","0.0","0.0","73","50",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-05-31","4.92","0.00","0.0","0.0","77","53",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-06-01","7.61","0.18","0.0","0.0","61","53","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-06-02","11.18","0.02","0.0","0.0","64","55",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-06-03","6.71","0.00","0.0","0.0","68","53",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-06-04","8.72","0.00","0.0","0.0","73","53",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-06-05","9.62","0.00","0.0","0.0","80","55",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-06-06","5.82","0.00","0.0","0.0","85","56",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-06-07","7.16","0.00","0.0","0.0","88","60",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-06-08","7.83","0.00","0.0","0.0","87","58",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-06-09","6.04","0.00","0.0","0.0","84","58",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-06-10","6.71","0.00","0.0","0.0","78","52",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-06-11","7.83","0.00","0.0","0.0","76","52",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-06-12","5.14","0.00","0.0","0.0","68","53",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-06-13","5.82","0.00","0.0","0.0","75","49",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-06-14","8.28","0.00","0.0","0.0","82","53",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-06-15","7.83","0.00","0.0","0.0","86","61",,,,,,"    1",,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-06-16","6.71","0.00","0.0","0.0","73","52",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-06-17","6.93","0.00","0.0","0.0","77","52",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-06-18","6.71","0.00","0.0","0.0","76","57",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-06-19","7.16","0.02","0.0","0.0","75","56","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-06-20","9.62","0.00","0.0","0.0","77","55",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-06-21","7.61","0.00","0.0","0.0","78","57",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-06-22","5.37","0.00","0.0","0.0","77","55",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-06-23","5.37","0.00","0.0","0.0","79","53",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-06-24","5.82","0.00","0.0","0.0","78","61",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-06-25","6.71","0.00","0.0","0.0","87","60",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-06-26","10.51","0.00","0.0","0.0","89","64",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-06-27","8.72","0.00","0.0","0.0","92","63",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-06-28","4.70","0.01","0.0","0.0","83","65",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-06-29","6.04","0.00","0.0","0.0","84","63",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-06-30","7.61","0.00","0.0","0.0","87","59","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-07-01","9.62","0.00","0.0","0.0","90","63",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-07-02","7.61","0.00","0.0","0.0","93","64",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-07-03","5.82","0.00","0.0","0.0","92","64",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-07-04","6.49","0.00","0.0","0.0","92","59",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-07-05","4.70","0.00","0.0","0.0","91","62",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-07-06","7.16","0.00","0.0","0.0","85","60",,,,,,"    1",,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-07-07","5.37","0.00","0.0","0.0","81","57",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-07-08","4.25","0.00","0.0","0.0","86","58",,,,,,"    1",,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-07-09","7.61","0.00","0.0","0.0","84","58",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-07-10","8.28","0.00","0.0","0.0","70","62",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-07-11","6.71","0.00","0.0","0.0","72","62",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-07-12","4.92","0.00","0.0","0.0","79","62",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-07-13","6.93","0.00","0.0","0.0","78","61",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-07-14","7.38","0.00","0.0","0.0","82","61",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-07-15","7.16","0.00","0.0","0.0","79","58",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-07-16","6.26","0.00","0.0","0.0","79","59",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-07-17","7.38","0.00","0.0","0.0","82","57",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-07-18","7.61","0.00","0.0","0.0","92","64",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-07-19","7.38","0.00","0.0","0.0","95","63",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-07-20","8.72","0.00","0.0","0.0","80","62",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-07-21","5.37","0.00","0.0","0.0","75","59",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-07-22","6.26","0.00","0.0","0.0","75","57",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-07-23","4.25","0.00","0.0","0.0","79","58",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-07-24","8.50","0.01","0.0","0.0","73","56","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-07-25","5.37","0.00","0.0","0.0","70","58","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-07-26","5.82","0.08","0.0","0.0","72","57","    1",,,,,,,,,,,
